Record ID,Banding,English Language,Chinese Language,Mathematics (Core),Liberal Studies,Electives,Best 5,Remarks,Rating
3568,A1,4,3,5*,3,"Physics
5*
Information and Communication Technology
5
Chemistry
4
Mathematics Extended Modules II
4",25,"Details
Scores ",20
3566,A1,3,3,5,4,"Physics
5
Chemistry
5
Mathematics Extended Modules II
4",23,"Details
Scores ",8
3551,A2,3,3,5,3,"Economics
5
Mathematics Extended Modules II
4
Science: Combined Science
3
Physics
5",22,"Details
Scores ",9
3518,A1,3,4,4,4,"Science: Combined Science
4
Mathematics Extended Modules II
4
Physics
5
Physical Eduation
4",21,"Details
Scores ",10
3437,A1,3,4,5**,5*,"Physics
5
Chemistry
5*
Mathematics Extended Modules II
5*",30,"Details
Scores ",7
3401,A2,5*,5*,5*,4,"Chemistry
5*
Mathematics Extended Modules I
5
Physics
4",29,"Details
Scores ",6
3395,A2,5,4,4,4,"Mathematics Extended Modules II
5
Chemistry
3
Geography
3
Physics
4",22,"Details
Scores ",1
3365,A1,3,4,5,4,"Physics
5
Biology
3
Economics
3
Mathematics Extended Modules I
4",22,"Details
Scores ",3
3304,A2,3,3,5,3,"Chemistry
4
Science: Combined Science
4
Mathematics Extended Modules I
4",20,"Details
Scores Note",38
3294,A1,4,4,5,5,"Chemistry
4
Information and Communication Technology
4
Mathematics Extended Modules II
5",23,"Details
Scores  ",4
3262,A2,3,5,5,5*,"Biology
5
Physics
5*
Business, Accounting and Financial Studies
4
Mathematics Extended Modules I
4",27,"Details
Scores ",1
3225,A1,4,3,5*,3,"Chemistry
5
Information and Communication Technology
5*
Physics
5
Mathematics Extended Modules II
5*",28,"Details
Scores ",1
3223,A1,5,5,4,5,"Information and Communication Technology
5
Chemistry
3
Physics
3
Mathematics Extended Modules I
3",24,"Details
Scores ",1
3207,A1,3,4,5,3,"Physics
5
Chemistry
4
Mathematics Extended Modules II
3",21,"Details
Scores Note",8
3199,A1,4,3,5,3,"Chemistry
3
Information and Communication Technology
5*
Physics
3
Mathematics Extended Modules II
3",21,"Details
Scores ",1
3163,A1,4,3,5,5*,"Chemistry
4
Physics
4
Economics
3
Mathematics Extended Modules II
4",23,"Details
Scores ",0
3134,A1,4,4,5,5*,"Physics
4
Chemistry
4
Mathematics Extended Modules II
4
Economics
3",23,"Details
Scores ",1
3084,A1,3,4,5,4,"Chemistry
3
Physics
4
Mathematics Extended Modules II
3",20,"Details
Scores ",8
3035,A3,4,4,4,4,"Physics
5
Business, Accounting and Financial Studies
4
Mathematics Extended Modules I
4",21,"Details
Scores ",2
